// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 5 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\7b626b11-1666-438b-8a02-8428f12ea70b
// command took 1,94s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\7b626b11-1666-438b-8a02-8428f12ea70b
// command took 3,11s and exited with 0
// ***** Done, took 00:00:05 (5.22 sec)   *****
// Found 5 benchmarks:
//   ArrayAccessMethods.ForCacheArray: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.For: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.ForEach: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.LinqAggregate: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.LinqSum: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ArrayAccessMethods.ForCacheArray: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "7b626b11-1666-438b-8a02-8428f12ea70b.dll" --benchmarkName "CSharpBenchmarks.ArrayAccessMethods.ForCacheArray" --job "Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1" --benchmarkId 0 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\7b626b11-1666-438b-8a02-8428f12ea70b\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.3 (CoreCLR 4.6.27414.05, CoreFX 4.6.27414.05), 64bit RyuJIT
// GC=Concurrent Server
// Job: Job-ADUWAK(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)

OverheadJitting  1: 1 op, 444300.00 ns, 444.3000 us/op
WorkloadResult  509: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  510: 3 op, 28100.00 ns, 9.3667 us/op
WorkloadResult  511: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadResult  512: 3 op, 24700.00 ns, 8.2333 us/op
WorkloadResult  513: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadResult  514: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadResult  515: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadResult  516: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadResult  517: 3 op, 28400.00 ns, 9.4667 us/op
WorkloadResult  518: 3 op, 23600.00 ns, 7.8667 us/op
WorkloadResult  519: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadResult  520: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadResult  521: 3 op, 31600.00 ns, 10.5333 us/op
WorkloadResult  522: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadResult  523: 3 op, 26600.00 ns, 8.8667 us/op
WorkloadResult  524: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadResult  525: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadResult  526: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadResult  527: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  528: 3 op, 24700.00 ns, 8.2333 us/op
WorkloadResult  529: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadResult  530: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadResult  531: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  532: 3 op, 29600.00 ns, 9.8667 us/op
WorkloadResult  533: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadResult  534: 3 op, 26700.00 ns, 8.9000 us/op
WorkloadResult  535: 3 op, 30500.00 ns, 10.1667 us/op
WorkloadResult  536: 3 op, 28200.00 ns, 9.4000 us/op
WorkloadResult  537: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadResult  538: 3 op, 23700.00 ns, 7.9000 us/op
WorkloadResult  539: 3 op, 26700.00 ns, 8.9000 us/op
WorkloadResult  540: 3 op, 28600.00 ns, 9.5333 us/op
WorkloadResult  541: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  542: 3 op, 24700.00 ns, 8.2333 us/op
WorkloadResult  543: 3 op, 28600.00 ns, 9.5333 us/op
WorkloadResult  544: 3 op, 36100.00 ns, 12.0333 us/op
WorkloadResult  545: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  546: 3 op, 33900.00 ns, 11.3000 us/op
WorkloadResult  547: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  548: 3 op, 32900.00 ns, 10.9667 us/op
WorkloadResult  549: 3 op, 26400.00 ns, 8.8000 us/op
WorkloadResult  550: 3 op, 26000.00 ns, 8.6667 us/op
WorkloadResult  551: 3 op, 25700.00 ns, 8.5667 us/op
WorkloadResult  552: 3 op, 26500.00 ns, 8.8333 us/op
WorkloadResult  553: 3 op, 34700.00 ns, 11.5667 us/op
WorkloadResult  554: 3 op, 31000.00 ns, 10.3333 us/op
WorkloadResult  555: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadResult  556: 3 op, 25900.00 ns, 8.6333 us/op
WorkloadResult  557: 3 op, 33800.00 ns, 11.2667 us/op
WorkloadResult  558: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadResult  559: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadResult  560: 3 op, 27600.00 ns, 9.2000 us/op
WorkloadResult  561: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadResult  562: 3 op, 26400.00 ns, 8.8000 us/op
WorkloadResult  563: 3 op, 25900.00 ns, 8.6333 us/op
WorkloadResult  564: 3 op, 26200.00 ns, 8.7333 us/op
WorkloadResult  565: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadResult  566: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  567: 3 op, 26300.00 ns, 8.7667 us/op
WorkloadResult  568: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadResult  569: 3 op, 31300.00 ns, 10.4333 us/op
WorkloadResult  570: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  571: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadResult  572: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadResult  573: 3 op, 27200.00 ns, 9.0667 us/op
WorkloadResult  574: 3 op, 28100.00 ns, 9.3667 us/op
WorkloadResult  575: 3 op, 28200.00 ns, 9.4000 us/op
WorkloadResult  576: 3 op, 30200.00 ns, 10.0667 us/op
WorkloadResult  577: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadResult  578: 3 op, 31200.00 ns, 10.4000 us/op
WorkloadResult  579: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadResult  580: 3 op, 26600.00 ns, 8.8667 us/op
WorkloadResult  581: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  582: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  583: 3 op, 27200.00 ns, 9.0667 us/op
WorkloadResult  584: 3 op, 24700.00 ns, 8.2333 us/op
WorkloadResult  585: 3 op, 26500.00 ns, 8.8333 us/op
WorkloadResult  586: 3 op, 27600.00 ns, 9.2000 us/op
WorkloadResult  587: 3 op, 25200.00 ns, 8.4000 us/op
WorkloadResult  588: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadResult  589: 3 op, 23700.00 ns, 7.9000 us/op
WorkloadResult  590: 3 op, 29800.00 ns, 9.9333 us/op
WorkloadResult  591: 3 op, 28100.00 ns, 9.3667 us/op
WorkloadResult  592: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadResult  593: 3 op, 25400.00 ns, 8.4667 us/op
WorkloadResult  594: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  595: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  596: 3 op, 25700.00 ns, 8.5667 us/op
WorkloadResult  597: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  598: 3 op, 25800.00 ns, 8.6000 us/op
WorkloadResult  599: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadResult  600: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadResult  601: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  602: 3 op, 29400.00 ns, 9.8000 us/op
WorkloadResult  603: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadResult  604: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadResult  605: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  606: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  607: 3 op, 32500.00 ns, 10.8333 us/op
WorkloadResult  608: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadResult  609: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  610: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadResult  611: 3 op, 24900.00 ns, 8.3000 us/op
WorkloadResult  612: 3 op, 30500.00 ns, 10.1667 us/op
WorkloadResult  613: 3 op, 26200.00 ns, 8.7333 us/op
WorkloadResult  614: 3 op, 27200.00 ns, 9.0667 us/op
WorkloadResult  615: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  616: 3 op, 26700.00 ns, 8.9000 us/op
WorkloadResult  617: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadResult  618: 3 op, 33500.00 ns, 11.1667 us/op
WorkloadResult  619: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  620: 3 op, 30000.00 ns, 10.0000 us/op
WorkloadResult  621: 3 op, 27200.00 ns, 9.0667 us/op
WorkloadResult  622: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadResult  623: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadResult  624: 3 op, 27200.00 ns, 9.0667 us/op
WorkloadResult  625: 3 op, 28400.00 ns, 9.4667 us/op
WorkloadResult  626: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  627: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadResult  628: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadResult  629: 3 op, 34200.00 ns, 11.4000 us/op
WorkloadResult  630: 3 op, 28400.00 ns, 9.4667 us/op
WorkloadResult  631: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadResult  632: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadResult  633: 3 op, 27200.00 ns, 9.0667 us/op
WorkloadResult  634: 3 op, 25900.00 ns, 8.6333 us/op
WorkloadResult  635: 3 op, 23600.00 ns, 7.8667 us/op
WorkloadResult  636: 3 op, 28900.00 ns, 9.6333 us/op
WorkloadResult  637: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  638: 3 op, 33600.00 ns, 11.2000 us/op
WorkloadResult  639: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  640: 3 op, 25600.00 ns, 8.5333 us/op
WorkloadResult  641: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadResult  642: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  643: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadResult  644: 3 op, 25800.00 ns, 8.6000 us/op
WorkloadResult  645: 3 op, 29700.00 ns, 9.9000 us/op
WorkloadResult  646: 3 op, 25700.00 ns, 8.5667 us/op
WorkloadResult  647: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadResult  648: 3 op, 26500.00 ns, 8.8333 us/op
WorkloadResult  649: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  650: 3 op, 26800.00 ns, 8.9333 us/op
WorkloadResult  651: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadResult  652: 3 op, 29500.00 ns, 9.8333 us/op
WorkloadResult  653: 3 op, 29600.00 ns, 9.8667 us/op
WorkloadResult  654: 3 op, 27600.00 ns, 9.2000 us/op
WorkloadResult  655: 3 op, 28100.00 ns, 9.3667 us/op
WorkloadResult  656: 3 op, 28700.00 ns, 9.5667 us/op
WorkloadResult  657: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadResult  658: 3 op, 37000.00 ns, 12.3333 us/op
WorkloadResult  659: 3 op, 30100.00 ns, 10.0333 us/op
WorkloadResult  660: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  661: 3 op, 33000.00 ns, 11.0000 us/op
WorkloadResult  662: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  663: 3 op, 29900.00 ns, 9.9667 us/op
WorkloadResult  664: 3 op, 30300.00 ns, 10.1000 us/op
WorkloadResult  665: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  666: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  667: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadResult  668: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  669: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadResult  670: 3 op, 31600.00 ns, 10.5333 us/op
WorkloadResult  671: 3 op, 31000.00 ns, 10.3333 us/op
WorkloadResult  672: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadResult  673: 3 op, 25300.00 ns, 8.4333 us/op
WorkloadResult  674: 3 op, 25600.00 ns, 8.5333 us/op
WorkloadResult  675: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadResult  676: 3 op, 28300.00 ns, 9.4333 us/op
WorkloadResult  677: 3 op, 26800.00 ns, 8.9333 us/op
WorkloadResult  678: 3 op, 30400.00 ns, 10.1333 us/op
WorkloadResult  679: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadResult  680: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  681: 3 op, 23700.00 ns, 7.9000 us/op
WorkloadResult  682: 3 op, 27200.00 ns, 9.0667 us/op
WorkloadResult  683: 3 op, 32800.00 ns, 10.9333 us/op
WorkloadResult  684: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  685: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  686: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  687: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  688: 3 op, 27600.00 ns, 9.2000 us/op
WorkloadResult  689: 3 op, 26500.00 ns, 8.8333 us/op
WorkloadResult  690: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  691: 3 op, 25800.00 ns, 8.6000 us/op
WorkloadResult  692: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadResult  693: 3 op, 28300.00 ns, 9.4333 us/op
WorkloadResult  694: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  695: 3 op, 30000.00 ns, 10.0000 us/op
WorkloadResult  696: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadResult  697: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadResult  698: 3 op, 34400.00 ns, 11.4667 us/op
WorkloadResult  699: 3 op, 27600.00 ns, 9.2000 us/op
WorkloadResult  700: 3 op, 25700.00 ns, 8.5667 us/op
WorkloadResult  701: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  702: 3 op, 26500.00 ns, 8.8333 us/op
WorkloadResult  703: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadResult  704: 3 op, 25600.00 ns, 8.5333 us/op
WorkloadResult  705: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  706: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadResult  707: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadResult  708: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadResult  709: 3 op, 29200.00 ns, 9.7333 us/op
WorkloadResult  710: 3 op, 34100.00 ns, 11.3667 us/op
WorkloadResult  711: 3 op, 25600.00 ns, 8.5333 us/op
WorkloadResult  712: 3 op, 26300.00 ns, 8.7667 us/op
WorkloadResult  713: 3 op, 23600.00 ns, 7.8667 us/op
WorkloadResult  714: 3 op, 26300.00 ns, 8.7667 us/op
WorkloadResult  715: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  716: 3 op, 28900.00 ns, 9.6333 us/op
WorkloadResult  717: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  718: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  719: 3 op, 30800.00 ns, 10.2667 us/op
WorkloadResult  720: 3 op, 34200.00 ns, 11.4000 us/op
WorkloadResult  721: 3 op, 35800.00 ns, 11.9333 us/op
WorkloadResult  722: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  723: 3 op, 26300.00 ns, 8.7667 us/op
WorkloadResult  724: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadResult  725: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadResult  726: 3 op, 27600.00 ns, 9.2000 us/op
WorkloadResult  727: 3 op, 26800.00 ns, 8.9333 us/op
WorkloadResult  728: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadResult  729: 3 op, 30200.00 ns, 10.0667 us/op
WorkloadResult  730: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadResult  731: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  732: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  733: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadResult  734: 3 op, 30500.00 ns, 10.1667 us/op
WorkloadResult  735: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadResult  736: 3 op, 26800.00 ns, 8.9333 us/op
WorkloadResult  737: 3 op, 36300.00 ns, 12.1000 us/op
WorkloadResult  738: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  739: 3 op, 26700.00 ns, 8.9000 us/op
WorkloadResult  740: 3 op, 28800.00 ns, 9.6000 us/op
WorkloadResult  741: 3 op, 36000.00 ns, 12.0000 us/op
WorkloadResult  742: 3 op, 23700.00 ns, 7.9000 us/op
WorkloadResult  743: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  744: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadResult  745: 3 op, 28100.00 ns, 9.3667 us/op
WorkloadResult  746: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadResult  747: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadResult  748: 3 op, 36000.00 ns, 12.0000 us/op
WorkloadResult  749: 3 op, 30000.00 ns, 10.0000 us/op
WorkloadResult  750: 3 op, 26000.00 ns, 8.6667 us/op
WorkloadResult  751: 3 op, 24800.00 ns, 8.2667 us/op
WorkloadResult  752: 3 op, 28200.00 ns, 9.4000 us/op
WorkloadResult  753: 3 op, 33000.00 ns, 11.0000 us/op
WorkloadResult  754: 3 op, 30300.00 ns, 10.1000 us/op
WorkloadResult  755: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadResult  756: 3 op, 29700.00 ns, 9.9000 us/op
WorkloadResult  757: 3 op, 28500.00 ns, 9.5000 us/op
WorkloadResult  758: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadResult  759: 3 op, 32200.00 ns, 10.7333 us/op
WorkloadResult  760: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadResult  761: 3 op, 28100.00 ns, 9.3667 us/op
WorkloadResult  762: 3 op, 34500.00 ns, 11.5000 us/op
WorkloadResult  763: 3 op, 25800.00 ns, 8.6000 us/op
WorkloadResult  764: 3 op, 22900.00 ns, 7.6333 us/op
WorkloadResult  765: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadResult  766: 3 op, 24600.00 ns, 8.2000 us/op
WorkloadResult  767: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadResult  768: 3 op, 28800.00 ns, 9.6000 us/op
WorkloadResult  769: 3 op, 24600.00 ns, 8.2000 us/op
WorkloadResult  770: 3 op, 28700.00 ns, 9.5667 us/op
WorkloadResult  771: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  772: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadResult  773: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadResult  774: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadResult  775: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  776: 3 op, 25300.00 ns, 8.4333 us/op
WorkloadResult  777: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadResult  778: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadResult  779: 3 op, 26400.00 ns, 8.8000 us/op
WorkloadResult  780: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadResult  781: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  782: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadResult  783: 3 op, 28100.00 ns, 9.3667 us/op
WorkloadResult  784: 3 op, 28000.00 ns, 9.3333 us/op
WorkloadResult  785: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  786: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadResult  787: 3 op, 33800.00 ns, 11.2667 us/op
WorkloadResult  788: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadResult  789: 3 op, 31600.00 ns, 10.5333 us/op
WorkloadResult  790: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadResult  791: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadResult  792: 3 op, 23700.00 ns, 7.9000 us/op
WorkloadResult  793: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadResult  794: 3 op, 26700.00 ns, 8.9000 us/op
WorkloadResult  795: 3 op, 29800.00 ns, 9.9333 us/op
WorkloadResult  796: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadResult  797: 3 op, 23700.00 ns, 7.9000 us/op
WorkloadResult  798: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadResult  799: 3 op, 29900.00 ns, 9.9667 us/op
WorkloadResult  800: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadResult  801: 3 op, 34000.00 ns, 11.3333 us/op
WorkloadResult  802: 3 op, 30100.00 ns, 10.0333 us/op
WorkloadResult  803: 3 op, 26300.00 ns, 8.7667 us/op
WorkloadResult  804: 3 op, 26600.00 ns, 8.8667 us/op
WorkloadResult  805: 3 op, 26600.00 ns, 8.8667 us/op
WorkloadResult  806: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  807: 3 op, 26300.00 ns, 8.7667 us/op
WorkloadResult  808: 3 op, 34600.00 ns, 11.5333 us/op
WorkloadResult  809: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadResult  810: 3 op, 26800.00 ns, 8.9333 us/op
WorkloadResult  811: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadResult  812: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  813: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadResult  814: 3 op, 24600.00 ns, 8.2000 us/op
WorkloadResult  815: 3 op, 26400.00 ns, 8.8000 us/op
WorkloadResult  816: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadResult  817: 3 op, 26400.00 ns, 8.8000 us/op
WorkloadResult  818: 3 op, 24900.00 ns, 8.3000 us/op
WorkloadResult  819: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  820: 3 op, 27600.00 ns, 9.2000 us/op
WorkloadResult  821: 3 op, 29600.00 ns, 9.8667 us/op
WorkloadResult  822: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadResult  823: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadResult  824: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  825: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadResult  826: 3 op, 28800.00 ns, 9.6000 us/op
WorkloadResult  827: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadResult  828: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadResult  829: 3 op, 37100.00 ns, 12.3667 us/op
WorkloadResult  830: 3 op, 27200.00 ns, 9.0667 us/op
WorkloadResult  831: 3 op, 28500.00 ns, 9.5000 us/op
WorkloadResult  832: 3 op, 33200.00 ns, 11.0667 us/op
WorkloadResult  833: 3 op, 30400.00 ns, 10.1333 us/op
WorkloadResult  834: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadResult  835: 3 op, 26600.00 ns, 8.8667 us/op
WorkloadResult  836: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadResult  837: 3 op, 28000.00 ns, 9.3333 us/op
WorkloadResult  838: 3 op, 28400.00 ns, 9.4667 us/op
WorkloadResult  839: 3 op, 26300.00 ns, 8.7667 us/op
WorkloadResult  840: 3 op, 25500.00 ns, 8.5000 us/op
WorkloadResult  841: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadResult  842: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadResult  843: 3 op, 23700.00 ns, 7.9000 us/op
WorkloadResult  844: 3 op, 25100.00 ns, 8.3667 us/op
WorkloadResult  845: 3 op, 28100.00 ns, 9.3667 us/op
WorkloadResult  846: 3 op, 35700.00 ns, 11.9000 us/op
WorkloadResult  847: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadResult  848: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  849: 3 op, 25500.00 ns, 8.5000 us/op
WorkloadResult  850: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadResult  851: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadResult  852: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  853: 3 op, 30400.00 ns, 10.1333 us/op
WorkloadResult  854: 3 op, 33600.00 ns, 11.2000 us/op
WorkloadResult  855: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  856: 3 op, 27600.00 ns, 9.2000 us/op
WorkloadResult  857: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadResult  858: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadResult  859: 3 op, 26300.00 ns, 8.7667 us/op
WorkloadResult  860: 3 op, 30600.00 ns, 10.2000 us/op
WorkloadResult  861: 3 op, 26000.00 ns, 8.6667 us/op
WorkloadResult  862: 3 op, 32600.00 ns, 10.8667 us/op
WorkloadResult  863: 3 op, 28000.00 ns, 9.3333 us/op
WorkloadResult  864: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadResult  865: 3 op, 33800.00 ns, 11.2667 us/op
WorkloadResult  866: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  867: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadResult  868: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadResult  869: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadResult  870: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  871: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadResult  872: 3 op, 25800.00 ns, 8.6000 us/op
WorkloadResult  873: 3 op, 25800.00 ns, 8.6000 us/op
WorkloadResult  874: 3 op, 26600.00 ns, 8.8667 us/op
WorkloadResult  875: 3 op, 36700.00 ns, 12.2333 us/op
WorkloadResult  876: 3 op, 28800.00 ns, 9.6000 us/op
